,localx_X,localy_X,vel_X,acc_X,laneID_X,localy_Y,vel_Y,acc_Y,laneID_Y,relative_x,relative_y,relative_distance,num_lanes,duration,direction_X__1.0,direction_X__2.0,direction_X__3.0,direction_X__4.0,direction_Y__1.0,direction_Y__2.0,direction_Y__3.0,direction_Y__4.0,movement_X__1.0,movement_X__2.0,movement_X__3.0,movement_Y__1.0,movement_Y__2.0,movement_Y__3.0,exit_X__201.0,exit_X__203.0,exit_X__204.0,exit_X__205.0,exit_X__206.0,exit_X__207.0,exit_X__208.0,exit_X__209.0,exit_X__210.0,exit_X__211.0,exit_Y__201.0,exit_Y__203.0,exit_Y__204.0,exit_Y__205.0,exit_Y__206.0,exit_Y__207.0,exit_Y__208.0,exit_Y__209.0,exit_Y__210.0,exit_Y__211.0,int_X__0.0,int_X__1.0,int_X__2.0,int_X__3.0,int_X__4.0,int_Y__0.0,int_Y__1.0,int_Y__2.0,int_Y__3.0,int_Y__4.0,section_X__0.0,section_X__1.0,section_X__2.0,section_X__3.0,section_X__4.0,section_X__5.0,section_Y__0.0,section_Y__1.0,section_Y__2.0,section_Y__3.0,section_Y__4.0,section_Y__5.0,distance_x_toexit,distance_y_toexit,range,zero_to_10,ten_to_30,thirty_plus
331,-25.994,1592.971,52.51,0.0,2,1571.045,52.5,0.0,3,2.765243903,6.614939024,7.169657742,3,70800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1538.220008,1514.761948,50,0,0,1
334,-43.757,567.163,0.0,0.0,3,513.837,0.0,-0.24,3,7.582926829,14.39268293,16.26806999,3,12300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,549.4053585,496.50314110000005,50,0,1,0
335,-43.757,567.163,0.0,0.0,3,632.405,5.32,0.4,12,-16.34847561,-14.2,21.65439112,3,11200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,549.4053585,275.0058797,50,0,1,0
336,-45.638000000000005,518.819,4.94,-1.56,3,664.655,42.07,-11.23,1,-25.00365854,-37.17408537,44.80062012,3,49900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,501.47532249999995,645.0473238,50,0,0,1
337,-45.045,490.839,0.0,0.0,3,553.39,15.83,-1.95,3,-8.171646342,-17.23963415,19.07828057,3,43000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,473.5651821000001,535.8700558,50,0,0,1
339,-6.252000000000001,1549.359,33.28,-5.15,1,1584.9560000000001,30.5,-7.51,3,8.525609756,-11.05426829,13.96004546,3,33100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1502.728834,1527.799749,50,0,0,1
340,-45.536,513.837,0.79,1.78,3,530.619,5.22,0.0,11,-13.28689024,0.7259146340000001,13.30670524,3,20800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,496.48979339999994,179.7418842,50,0,1,0
342,38.806,343.458,0.16,-0.04,3,490.839,0.0,0.0,3,0.095731707,-49.50884146,49.50893402,3,17600,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1273.80775,473.5651821000001,50,0,1,0
343,-14.545,664.55,7.14,0.15,12,578.985,0.0,0.0,1,14.02469512,22.19847561,26.25765398,3,11200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,304.4654485,559.8315349999999,50,0,1,0
344,30.075,345.593,0.05,0.04,2,495.36699999999996,5.83,-5.25,3,-2.642073171,-49.02652439,49.09766435,3,51500,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1270.58563,478.03695719999996,50,0,0,1
346,-45.045,490.839,0.0,0.0,3,346.069,0.0,0.0,1,4.96554878,46.26920732,46.5348925,3,42200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473.5651821000001,1268.826984,50,0,0,1
347,-5.229,1531.612,32.8,12.12,1,1607.014,32.5,0.0,1,2.254878048,-21.7054878,21.82229768,3,39300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1143.675113,1211.188157,50,0,0,1
348,-16.058,1327.058,41.89,8.51,1,1397.0520000000001,37.94,11.18,3,5.4875,-19.29603659,20.06114862,3,26600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1296.952024,1348.733761,50,0,1,0
349,-35.052,758.2489999999999,49.01,-13.9,2,595.575,38.15,0.33,3,24.33109756,43.25121951,49.62529897,3,55500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,739.1864901,577.8495871,50,0,0,1
353,-10.419,1602.622,27.22,0.0,1,1555.809,29.13,6.22,3,6.075304878,13.02682927,14.37385161,3,37800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1208.108007,1501.340635,50,0,0,1
354,-33.251,656.3860000000001,24.39,-11.16,2,534.648,0.0,0.0,3,19.48414634,31.78932927,37.28529756,3,16900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,637.5497088999999,517.197826,50,0,1,0
356,-39.187,1148.77,40.25,7.13,3,1204.7930000000001,42.7,11.17,1,-11.87439024,-13.2375,17.78292861,3,23300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1125.0735240000001,830.1718479,50,0,1,0
359,-33.419000000000004,1568.592,30.33,0.25,3,1493.3729999999998,40.58,0.36,1,-9.511280487999999,23.20121951,25.07510804,3,28400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1512.729762,1451.63455,50,0,1,0
362,-12.081,1608.8020000000001,32.5,0.0,1,1555.0410000000002,24.84,11.77,3,5.281097561,14.88170732,15.790984900000002,3,41400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1212.6205109999999,1500.4464169999999,50,0,0,1
363,-4.275,646.382,35.1,10.07,11,535.0840000000001,2.05,3.12,2,22.98292683,26.66280488,35.20113762,3,10100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,284.0975084,516.6657557,50,0,1,0
365,-38.358000000000004,1584.307,52.79,0.0,3,1604.1,51.39,0.0,1,-7.102439024,-4.384146342,8.346578894,3,64600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1526.318532,1207.663291,50,0,0,1
366,-6.318,564.168,16.11,-9.55,11,556.3,0.0,0.0,1,6.243902439,-0.353963415,6.253927387,3,26700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209.2753058,537.2286371,50,0,1,0
367,-35.117,515.018,0.0,0.0,2,562.649,15.3,-4.62,11,-14.24298781,-9.257926829,16.98740447,3,26600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,496.7156587,207.9161471,50,0,1,0
368,-5.468,547.985,13.97,-1.6,11,557.7719999999999,0.0,0.0,2,6.97195122,-6.67347561,9.651081832000001,3,25600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,194.711527,539.3756069,50,0,1,0
369,-5.132999999999999,528.011,5.27,0.33,11,535.9490000000001,0.0,0.0,2,6.930487805,-6.027743902,9.185061664,3,23100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,177.48953380000003,517.5105838000001,50,0,1,0
370,-4.825,672.1560000000001,33.54,11.07,11,524.9490000000001,0.0,0.0,11,19.58323171,40.44634146,44.93784042,3,21200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,308.6121943,174.894521,50,0,1,0
371,-5.07,524.9490000000001,0.0,0.0,11,663.6310000000001,36.61,-7.98,3,-7.879268292000001,-43.10731707,43.82149762,3,19900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,174.894521,645.4123513999999,50,0,1,0
372,-35.183,625.429,13.67,-8.74,2,524.9490000000001,0.0,0.0,11,5.032926829,31.57865854,31.97721106,3,17000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,606.8260537000001,174.894521,50,0,1,0
379,-45.535,534.648,0.0,0.0,3,605.005,22.66,0.63,11,-20.61402439,-13.87134146,24.84657151,3,18900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,517.197826,245.36287369999997,50,0,1,0
380,-32.713,1567.394,52.19,0.0,3,1489.276,51.4,15.84,3,-2.242073171,24.25640244,24.35980196,3,73400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1511.7997599999999,1439.175524,50,0,0,1
381,-34.016,1606.957,52.26,11.2,3,1590.109,26.27,-9.68,1,-7.725304877999999,3.207012195,8.364524056,3,41400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1541.661718,1199.431161,50,0,0,1
383,-31.67,1560.1889999999999,52.19,0.0,3,1514.568,51.41,-15.84,2,-5.805792683,14.12926829,15.2755835,3,73400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1505.229959,1467.889227,50,0,0,1
391,-13.719000000000001,1499.73,50.14,10.17,2,1506.205,38.54,-7.83,1,-3.5295731710000005,-2.109756098,4.1120502860000006,3,20600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1452.679793,1119.488708,50,0,1,0
392,-3.451,1547.787,32.89,-1.18,1,1607.648,35.65,0.0,1,3.469512195,-16.85518293,17.20856491,3,39000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1159.750121,1550.4538890000001,50,0,0,1
393,-43.757,567.163,0.0,0.0,3,707.538,33.43,6.8,11,-29.00518293,-33.54146341,44.34332424,3,23700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,549.4053585,342.54769710000005,50,0,1,0
397,-45.158,513.82,0.11,2.54,3,608.259,30.74,-11.19,3,-12.66981707,-25.680487799999998,28.63584674,3,50200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,496.4505204,589.8964732000001,50,0,0,1
399,-34.195,535.9490000000001,0.0,0.0,2,617.784,19.97,0.46,11,-19.06128049,-18.50457317,26.56598656,3,21100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,517.5105838000001,257.1153084,50,0,1,0
400,-29.581,1425.957,31.08,14.33,3,1323.26,46.0,1.65,1,-4.686280488,29.44542683,29.81600889,3,25600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1376.288308,943.3451896,50,0,1,0
401,-3.205,1448.5079999999998,45.89,-1.31,1,1607.185,51.33,0.0,2,7.813109756,-45.83109756,46.49230246,3,23400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1063.913651,1542.19425,50,0,1,0
404,-30.633000000000003,1566.83,35.0,0.14,3,1482.579,43.31,-11.19,1,-8.567987805,25.9570122,27.33453671,3,28000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1511.876883,1096.768378,50,0,1,0
405,-36.55,1620.8570000000002,13.47,-11.38,3,1604.945,0.86,-2.13,1,-8.103658536000001,2.502439024,8.481242995,3,51900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1547.610358,1208.531451,50,0,0,1
406,-25.401,1612.889,4.87,0.0,2,1604.996,0.0,0.0,1,-4.203353658,1.221341463,4.377197385,3,48500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1547.752475,1208.661118,50,0,0,1
407,-4.572,1524.69,36.71,11.47,1,1620.986,52.26,0.0,3,9.815853659,-25.98932927,27.78122062,3,43400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1137.0654029999998,1549.95499,50,0,0,1
408,-26.412,950.966,50.59,-11.26,3,826.05,41.55,1.56,1,9.429573171,37.93993902,39.09419168,3,27400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,930.4209114,458.60844879999996,50,0,1,0
409,-25.27,556.3,0.0,0.0,1,609.535,21.98,6.84,11,-12.76646341,-11.86585366,17.42931643,3,21000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,537.2286371,249.5791838,50,0,1,0
410,-4.345,550.451,5.62,-5.32,11,685.225,22.15,-2.37,2,-9.178048781000001,-41.18932927,42.19949555,3,17300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,196.2892715,666.5379216,50,0,1,0
411,-4.365,545.635,0.0,0.0,11,582.136,12.52,-8.58,11,-4.839634146,-10.01859756,11.126291199999999,3,12000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,192.1234682,224.47297059999997,50,0,1,0
412,-1.082,1474.1789999999999,28.01,-7.41,1,1457.586,51.31,15.84,4,9.495731708,5.443292682999999,10.94524353,3,37700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1088.972333,1406.252447,50,0,0,1
414,-7.428999999999999,1020.4010000000001,32.09,-15.67,1,859.546,31.56,-7.02,1,20.94939024,45.0222561,49.657632799999995,3,19500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,652.0967303,837.6489586,50,0,1,0
416,-34.593,718.3,30.93,-7.14,2,567.163,0.0,0.0,3,22.52439024,40.28536585,46.15472736,3,23700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,699.4696866,549.4053585,50,0,1,0
422,-24.043000000000003,1463.246,24.2,-13.32,3,1305.95,50.64,11.21,1,-3.9347560980000003,46.46341463,46.62972448,3,23300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1413.924747,927.4733538999999,50,0,1,0
425,-4.57,1531.5520000000001,36.39,-0.39,1,1458.4389999999999,40.47,-2.12,3,5.246646342,22.62164634,23.22210544,3,34300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1486.374641,1410.8231269999999,50,0,0,1
432,-22.761999999999997,1436.23,40.12,-9.97,3,1514.636,43.14,0.0,2,-1.5356707319999998,-24.32652439,24.37494766,3,37200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,950.6634593,1124.6492,50,0,0,1
434,-21.908,1576.8629999999998,28.74,6.03,2,1578.3270000000002,31.13,11.52,1,-3.126219512,-0.38993902399999997,3.1504445530000003,3,41300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1081.5629900000001,1528.600122,50,0,0,1
435,-37.105,1420.4589999999998,52.41,13.24,4,1514.374,44.45,11.24,2,-5.410670731000001,-30.28902439,30.76849617,3,39500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1367.6936660000001,1025.903648,50,0,0,1
436,-25.04,1479.29,51.36,15.66,3,1629.2089999999998,51.39,0.0,2,2.527743903,-43.20518293,43.27906331,3,71900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1429.354072,1560.564608,50,0,0,1
437,-25.336,1625.41,51.39,0.0,2,1520.705,51.72,-4.37,2,-4.834146341,29.12835366,29.5267668,3,71800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1557.989133,1472.847326,50,0,0,1
438,-34.11,586.596,15.77,-0.96,2,716.9760000000001,40.02,-3.18,3,-14.72012195,-37.03689024,39.854902200000005,3,56400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,568.0232887999999,698.7471383999999,50,0,0,1
439,-43.746,668.584,30.18,-10.0,3,531.09,7.21,0.0,2,15.79542683,38.85304878,41.94108854,3,55100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,650.2880816,512.7336272,50,0,0,1
440,-5.983,1554.81,32.31,4.51,1,1575.6529999999998,37.34,-7.49,2,4.817682927,-6.488719512,8.081679881,3,39400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1507.99055,1183.163424,50,0,0,1
441,-20.689,1568.519,36.46,-3.34,2,1438.58,43.38,-10.87,3,1.306707317,40.08536585,40.1066583,3,39200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1176.444059,1391.391383,50,0,0,1
442,-16.025,1445.3270000000002,45.37,0.32,2,1569.109,33.21,0.19,1,-1.248170732,-38.01006098,38.03054911,3,36300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1057.042314,1519.9805529999999,50,0,0,1
443,-25.584,1379.777,51.97,10.36,2,1262.292,43.16,-9.02,2,4.35304878,31.94969512,32.24487637,3,34700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,992.0051332999999,1236.482478,50,0,0,1
444,-41.358000000000004,1154.577,43.58,0.39,3,1128.073,43.5,2.79,1,-3.44847561,10.13079268,10.70163279,3,34500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1130.850381,754.7914904,50,0,0,1
445,-27.35,1362.432,51.32,-15.84,2,1303.829,51.37,0.0,1,-1.057012195,17.19847561,17.23092679,3,34400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,979.0127187999999,1275.444153,50,0,0,1
446,-45.535,534.648,0.0,0.0,3,572.298,6.62,-6.8,3,-5.4768292679999995,-10.09756098,11.48722754,3,31200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,517.197826,554.5044321,50,0,0,1
447,-26.781999999999996,1128.282,45.9,5.05,2,1008.257,42.96,11.4,1,13.41676829,33.18170732,35.79155448,3,29600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,755.9197287000001,639.3167877000001,50,0,1,0
